1255,73.120117
1255.5,73.02246
1256,72.851562
1256.5,72.62268
1257,72.39685
1257.5,72.166442
1258,71.861267
1258.5,71.429443
1259,70.681762
1259.5,69.639587
1260,68.957519
1260.5,69.07196
1261,69.352722
1261.5,69.325256
1262,69.17572
1262.5,69.055175
1263,68.948364
1263.5,68.833923
1264,68.695068
1264.5,68.557739
1265,68.432617
1265.5,68.310546
1266,68.234252
1266.5,68.313598
1267,68.539428
1267.5,68.736267
1268,68.792724
1268.5,68.650817
1269,68.511962
1269.5,68.804931
1270,69.395446
1270.5,69.631958
1271,69.609069
1271.5,69.819641
1272,70.376586
1272.5,70.826721
1273,71.159362
1273.5,71.624755
1274,72.181701
1274.5,72.51892
1275,72.743225
1275.5,72.917175
1276,73.037719
1276.5,73.098754
1277,73.078918
1277.5,72.898864
1278,72.782897
1278.5,73.091125
1279,73.538208
1279.5,73.715209
1280,73.70758
1280.5,73.710632
1281,73.799133
1281.5,73.884582
1282,73.851013
1282.5,73.7854
1283,73.797607
1283.5,73.921203
1284,73.979187
1284.5,73.884582
1285,73.73352
1285.5,73.70758
1286,73.680114
1286.5,73.522949
1287,73.489379
1287.5,73.718261
1288,73.928833
1288.5,74.090576
1289,74.253845
1289.5,74.351501
1290,74.394226
1290.5,74.38507
1291,74.327087
1291.5,74.241638
1292,74.10736
1292.5,74.044799
1293,74.136352
1293.5,74.18518
1294,74.157714
1294.5,74.177551
1295,74.119567
1295.5,73.982238
1296,74.008178
1296.5,74.154663
1297,74.230957
1297.5,74.320983
1298,74.371337
1298.5,74.382019
1299,74.322509
1299.5,74.266052
1300,74.223327
1300.5,74.273681
1301,74.375915
1301.5,74.456787
1302,74.461364
1302.5,74.458312
1303,74.432373
1303.5,74.368286
1304,74.243164
1304.5,74.205017
1305,74.261474
1305.5,74.258422
1306,74.21875
1306.5,74.214172
1307,74.209594
1307.5,74.244689
1308,74.279785
1308.5,74.153137
1309,73.887634
1309.5,73.756408
1310,74.01123
1310.5,74.324035
1311,74.464416
1311.5,74.446105
1312,74.371337
1312.5,74.250793
1313,74.198913
1313.5,74.223327
1314,74.246215
1314.5,74.253845
1315,74.308776
1315.5,74.342346
1316,74.317932
1316.5,74.238586
1317,74.223327
1317.5,74.290466
1318,74.334716
1318.5,74.386596
1319,74.44458
1319.5,74.440002
1320,74.380493
1320.5,74.240112
1321,74.012756
1321.5,73.83728
1322,73.931884
1322.5,74.15924
1323,74.290466
1323.5,74.287414
1324,74.269104
1324.5,74.291992
1325,74.349975
1325.5,74.349975
1326,74.345397
1326.5,74.349975
1327,74.363708
1327.5,74.351501
1328,74.348449
1328.5,74.325561
1329,74.290466
1329.5,74.266052
1330,74.331665
1330.5,74.368286
1331,74.365234
1331.5,74.339294
1332,74.296569
1332.5,74.246215
1333,74.206542
1333.5,74.165344
1334,74.116516
1334.5,74.079895
1335,74.116516
1335.5,74.263
1336,74.343872
1336.5,74.325561
1337,74.354553
1337.5,74.415588
1338,74.421691
1338.5,74.426269
1339,74.441528
1339.5,74.539184
1340,74.549865
1340.5,74.447631
1341,74.317932
1341.5,74.282836
1342,74.259948
1342.5,74.205017
1343,74.121093
1343.5,74.085998
1344,74.145507
1344.5,74.243164
1345,74.282836
1345.5,74.291992
1346,74.279785
1346.5,74.246215
1347,74.169921
1347.5,74.026489
1348,73.838806
1348.5,73.794555
1349,73.994445
1349.5,74.195861
1350,74.238586
1350.5,74.229431
1351,74.234008
1351.5,74.224853
1352,74.203491
1352.5,74.224853
1353,74.246215
1353.5,74.299621
1354,74.351501
1354.5,74.357604
1355,74.284362
1355.5,74.261474
1356,74.246215
1356.5,74.255371
1357,74.255371
1357.5,74.255371
1358,74.226379
1358.5,74.162292
1359,74.110412
1359.5,74.113464
1360,74.082946
1360.5,73.973083
1361,73.953247
1361.5,74.169921
1362,74.440002
1362.5,74.565124
1363,74.452209
1363.5,74.249267
1364,74.201965
1364.5,74.201965
1365,74.208068
1365.5,74.194335
1366,74.224853
1366.5,74.212646
1367,74.206542
1367.5,74.21875
1368,74.270629
1368.5,74.256896
1369,74.217224
1369.5,74.201965
1370,74.198913
1370.5,74.147033
1371,74.119567
1371.5,74.102783
1372,74.078369
1372.5,74.110412
1373,74.203491
1373.5,74.304199
1374,74.403381
1374.5,74.447631
1375,74.38507
1375.5,74.272155
1376,74.194335
1376.5,74.150085
1377,74.171447
1377.5,74.209594
1378,74.214172
1378.5,74.201965
1379,74.208068
1379.5,74.179077
1380,74.171447
1380.5,74.171447
1381,74.176025
1381.5,74.172973
1382,74.16687
1382.5,74.124145
1383,74.105834
1383.5,74.064636
1384,74.057006
1384.5,74.040222
1385,74.024963
1385.5,74.03717
1386,74.145507
1386.5,74.337768
1387,74.363708
1387.5,74.075317
1388,73.921203
1388.5,74.028015
1389,74.116516
1389.5,74.113464
1390,74.104309
1390.5,74.143981
1391,74.148559
1391.5,74.105834
1392,74.047851
1392.5,74.085998
1393,74.201965
1393.5,74.41864
1394,74.511718
1394.5,74.407958
1395,74.356079
1395.5,74.301147
1396,74.177551
1396.5,74.101257
1397,74.124145
1397.5,74.217224
1398,74.291992
1398.5,74.360656
1399,74.272155
1399.5,74.052429
1400,73.88153
1400.5,73.812866
1401,73.849487
1401.5,73.913574
1402,73.928833
1402.5,73.908996
1403,73.912048
1403.5,73.989868
1404,74.110412
1404.5,74.208068
1405,74.121093
1405.5,73.983764
1406,73.904418
1406.5,73.876953
1407,73.843383
1407.5,73.854064
1408,73.878479
1408.5,73.893737
1409,73.866271
1409.5,73.852539
1410,73.835754
1410.5,73.835754
1411,73.832702
1411.5,73.825073
1412,73.760986
1412.5,73.696899
1413,73.672485
1413.5,73.695373
1414,73.745727
1414.5,73.796081
1415,73.851013
1415.5,73.872375
1416,73.884582
1416.5,73.956298
1417,74.020385
1417.5,74.023437
1418,74.253845
1418.5,74.68872
1419,74.822998
1419.5,74.296569
1420,73.98529
1420.5,73.849487
1421,73.760986
1421.5,73.715209
